"","bee.species","plant.species","max_prob","bee.names","plant.names"
"381","101","100",3e-04,"Lasioglossum punctatoventre","Lythrum californicum"
"382","101","101",2e-04,"Lasioglossum punctatoventre","Lythrum hyssopifolia"
"383","101","102",2e-04,"Lasioglossum punctatoventre","Abronia maritima"
"384","101","103",2e-04,"Lasioglossum punctatoventre","Abronia umbellata var. umbellata"
"385","101","104",4e-04,"Lasioglossum punctatoventre","Clarkia davyi"
"386","101","105",5e-04,"Lasioglossum punctatoventre","Clarkia epilobioides"
"387","101","106",2e-04,"Lasioglossum punctatoventre","Clarkia purpurea subsp. quadrivulnera"
"388","101","107",0,"Lasioglossum punctatoventre","Clarkia unguiculata"
"389","101","108",5e-04,"Lasioglossum punctatoventre","Oxalis californica"
"390","101","109",9e-04,"Lasioglossum punctatoventre","Oxalis corniculata"
"391","101","11",6e-04,"Lasioglossum punctatoventre","Achillea millefolium"
"392","101","110",8e-04,"Lasioglossum punctatoventre","Oxalis pes-caprae"
"393","101","111",0.0026,"Lasioglossum punctatoventre","Dendromecon harfordii"
"394","101","112",6e-04,"Lasioglossum punctatoventre","Eschscholzia californica"
"395","101","113",2e-04,"Lasioglossum punctatoventre","Eschscholzia ramosa"
"396","101","114",1e-04,"Lasioglossum punctatoventre","Keckiella cordifolia"
"397","101","115",5e-04,"Lasioglossum punctatoventre","Ceanothus arboreus"
"398","101","116",3e-04,"Lasioglossum punctatoventre","Heteromeles arbutifolia"
"399","101","117",2e-04,"Lasioglossum punctatoventre","Rosa californica"
"400","101","118",2e-04,"Lasioglossum punctatoventre","Solanum douglasii"
"401","101","119",1e-04,"Lasioglossum punctatoventre","Solanum elaeagnifolium"
"402","101","12",7e-04,"Lasioglossum punctatoventre","Anthemis cotula"
"403","101","120",2e-04,"Lasioglossum punctatoventre","Solanum wallacei"
"404","101","121",4e-04,"Lasioglossum punctatoventre","Calochortus albus"
"405","101","122",3e-04,"Lasioglossum punctatoventre","Calochortus catalinae"
"406","101","123",0.0027,"Lasioglossum punctatoventre","Calochortus luteus"
"407","101","124",2e-04,"Lasioglossum punctatoventre","Ceanothus megacarpus var. insularis"
"408","101","125",3e-04,"Lasioglossum punctatoventre","Lupinus albifrons var. albifrons"
"409","101","126",1e-04,"Lasioglossum punctatoventre","Raphanus raphanistrum"
"410","101","13",0.0019,"Lasioglossum punctatoventre","Centaurea benedicta"
"411","101","14",0.0027,"Lasioglossum punctatoventre","Centaurea melitensis"
"412","101","15",0.0025,"Lasioglossum punctatoventre","Centaurea solstitialis"
"413","101","16",0,"Lasioglossum punctatoventre","Cichorium intybus"
"414","101","17",3e-04,"Lasioglossum punctatoventre","Cirsium brevistylum"
"415","101","18",4e-04,"Lasioglossum punctatoventre","Cirsium occidentale var. californicum"
"416","101","19",5e-04,"Lasioglossum punctatoventre","Cirsium occidentale var. occidentale"
"417","101","2",0.0025,"Lasioglossum punctatoventre","Carpobrotus edulis"
"418","101","20",7e-04,"Lasioglossum punctatoventre","Cirsium vulgare"
"419","101","21",2e-04,"Lasioglossum punctatoventre","Corethrogyne filaginifolia"
"420","101","22",0.0023,"Lasioglossum punctatoventre","Encelia californica"
"421","101","23",4e-04,"Lasioglossum punctatoventre","Erigeron bonariensis"
"422","101","24",2e-04,"Lasioglossum punctatoventre","Erigeron canadensis"
"423","101","25",1e-04,"Lasioglossum punctatoventre","Erigeron foliosus var. foliosus"
"424","101","26",4e-04,"Lasioglossum punctatoventre","Erigeron glaucus"
"425","101","27",0,"Lasioglossum punctatoventre","Erigeron sanctarum"
"426","101","28",6e-04,"Lasioglossum punctatoventre","Erigeron sumatrensis"
"427","101","29",0.0024,"Lasioglossum punctatoventre","Glebionis coronaria"
"428","101","3",7e-04,"Lasioglossum punctatoventre","Mesembryanthemum crystallinum"
"429","101","30",0.0016,"Lasioglossum punctatoventre","Helianthus annuus"
"430","101","31",0.0013,"Lasioglossum punctatoventre","Helminthotheca echioides"
"431","101","32",0.0019,"Lasioglossum punctatoventre","Heterotheca grandiflora"
"432","101","33",0.0025,"Lasioglossum punctatoventre","Layia platyglossa"
"433","101","34",0,"Lasioglossum punctatoventre","Lepidospartum squamatum"
"434","101","35",6e-04,"Lasioglossum punctatoventre","Pseudognaphalium beneolens"
"435","101","36",3e-04,"Lasioglossum punctatoventre","Pseudognaphalium biolettii"
"436","101","37",5e-04,"Lasioglossum punctatoventre","Pseudognaphalium californicum"
"437","101","38",4e-04,"Lasioglossum punctatoventre","Pseudognaphalium luteoalbum"
"438","101","39",0,"Lasioglossum punctatoventre","Pseudognaphalium microcephalum"
"439","101","4",3e-04,"Lasioglossum punctatoventre","Mesembryanthemum nodiflorum"
"440","101","40",3e-04,"Lasioglossum punctatoventre","Pseudognaphalium ramosissimum"
"441","101","41",0.0019,"Lasioglossum punctatoventre","Pseudognaphalium stramineum"
"442","101","42",0.0022,"Lasioglossum punctatoventre","Sonchus asper subsp. asper"
"443","101","43",0.0022,"Lasioglossum punctatoventre","Sonchus oleraceus"
"444","101","44",4e-04,"Lasioglossum punctatoventre","Stephanomeria cichoriacea"
"445","101","45",0,"Lasioglossum punctatoventre","Stephanomeria diegensis"
"446","101","46",5e-04,"Lasioglossum punctatoventre","Stephanomeria exigua ssp. coronaria"
"447","101","47",0,"Lasioglossum punctatoventre","Stephanomeria virgata subsp. virgata"
"448","101","48",0,"Lasioglossum punctatoventre","Symphyotrichum chilense"
"449","101","49",0,"Lasioglossum punctatoventre","Symphyotrichum subulatum"
"450","101","5",4e-04,"Lasioglossum punctatoventre","Rhus integrifolia"
"451","101","50",0.0022,"Lasioglossum punctatoventre","Venegasia carpesioides"
"452","101","51",0.0025,"Lasioglossum punctatoventre","Brassica nigra"
"453","101","52",0.0023,"Lasioglossum punctatoventre","Brassica rapa"
"454","101","53",5e-04,"Lasioglossum punctatoventre","Cakile maritima"
"455","101","54",0.0012,"Lasioglossum punctatoventre","Hirschfeldia incana"
"456","101","55",3e-04,"Lasioglossum punctatoventre","Cylindropuntia prolifera"
"457","101","56",0,"Lasioglossum punctatoventre","Opuntia ficus-indica"
"458","101","57",0.0019,"Lasioglossum punctatoventre","Opuntia littoralis"
"459","101","58",0.0025,"Lasioglossum punctatoventre","Opuntia oricola"
"460","101","59",0.003,"Lasioglossum punctatoventre","Crocanthemum greenei"
"461","101","6",4e-04,"Lasioglossum punctatoventre","Rhus ovata"
"462","101","60",0.003,"Lasioglossum punctatoventre","Crocanthemum scoparium"
"463","101","61",5e-04,"Lasioglossum punctatoventre","Convolvulus arvensis"
"464","101","62",8e-04,"Lasioglossum punctatoventre","Convolvulus simulans"
"465","101","63",3e-04,"Lasioglossum punctatoventre","Cucurbita foetidissima"
"466","101","64",4e-04,"Lasioglossum punctatoventre","Croton setiger"
"467","101","65",5e-04,"Lasioglossum punctatoventre","Euphorbia maculata"
"468","101","66",4e-04,"Lasioglossum punctatoventre","Euphorbia misera"
"469","101","67",6e-04,"Lasioglossum punctatoventre","Euphorbia peplus"
"470","101","68",0.003,"Lasioglossum punctatoventre","Euphorbia spathulata"
"471","101","69",4e-04,"Lasioglossum punctatoventre","Lotus corniculatus"
"472","101","7",4e-04,"Lasioglossum punctatoventre","Toxicodendron diversilobum"
"473","101","70",0.0013,"Lasioglossum punctatoventre","Lupinus arboreus"
"474","101","71",1e-04,"Lasioglossum punctatoventre","Lupinus bicolor"
"475","101","72",2e-04,"Lasioglossum punctatoventre","Lupinus concinnus"
"476","101","73",2e-04,"Lasioglossum punctatoventre","Lupinus hirsutissimus"
"477","101","74",0,"Lasioglossum punctatoventre","Lupinus microcarpus var. microcarpus"
"478","101","75",2e-04,"Lasioglossum punctatoventre","Lupinus succulentus"
"479","101","76",0,"Lasioglossum punctatoventre","Lupinus truncatus"
"480","101","77",5e-04,"Lasioglossum punctatoventre","Medicago polymorpha"
"481","101","78",1e-04,"Lasioglossum punctatoventre","Medicago sativa"
"482","101","79",1e-04,"Lasioglossum punctatoventre","Trifolium albopurpureum"
"483","101","8",4e-04,"Lasioglossum punctatoventre","Daucus pusillus"
"484","101","80",1e-04,"Lasioglossum punctatoventre","Trifolium ciliolatum"
"485","101","81",1e-04,"Lasioglossum punctatoventre","Trifolium depauperatum var. truncatum"
"486","101","82",1e-04,"Lasioglossum punctatoventre","Trifolium fucatum"
"487","101","83",2e-04,"Lasioglossum punctatoventre","Trifolium gracilentum"
"488","101","84",1e-04,"Lasioglossum punctatoventre","Trifolium macraei"
"489","101","85",3e-04,"Lasioglossum punctatoventre","Trifolium microcephalum"
"490","101","86",2e-04,"Lasioglossum punctatoventre","Trifolium variegatum var. major"
"491","101","87",4e-04,"Lasioglossum punctatoventre","Trifolium willdenovii"
"492","101","88",4e-04,"Lasioglossum punctatoventre","Frankenia salina"
"493","101","89",5e-04,"Lasioglossum punctatoventre","Phacelia cicutaria var. hispida"
"494","101","9",0.0028,"Lasioglossum punctatoventre","Foeniculum vulgare"
"495","101","90",5e-04,"Lasioglossum punctatoventre","Phacelia distans"
"496","101","91",3e-04,"Lasioglossum punctatoventre","Phacelia grandiflora"
"497","101","92",5e-04,"Lasioglossum punctatoventre","Phacelia hubbyi"
"498","101","93",5e-04,"Lasioglossum punctatoventre","Phacelia ramosissima"
"499","101","94",3e-04,"Lasioglossum punctatoventre","Phacelia viscida var. viscida"
"500","101","95",0,"Lasioglossum punctatoventre","Marrubium vulgare"
"501","101","96",2e-04,"Lasioglossum punctatoventre","Salvia columbariae"
"502","101","97",2e-04,"Lasioglossum punctatoventre","Salvia leucophylla"
"503","101","98",1e-04,"Lasioglossum punctatoventre","Salvia mellifera"
"504","101","99",2e-04,"Lasioglossum punctatoventre","Stachys bullata"
"505","102","1",6e-04,"Lasioglossum tegulare","Carpobrotus chilensis"
"506","102","10",3e-04,"Lasioglossum tegulare","Asclepias fascicularis"
"507","102","100",1e-04,"Lasioglossum tegulare","Lythrum californicum"
"508","102","101",1e-04,"Lasioglossum tegulare","Lythrum hyssopifolia"
"509","102","102",2e-04,"Lasioglossum tegulare","Abronia maritima"
"510","102","103",2e-04,"Lasioglossum tegulare","Abronia umbellata var. umbellata"
"511","102","104",5e-04,"Lasioglossum tegulare","Clarkia davyi"
"512","102","105",5e-04,"Lasioglossum tegulare","Clarkia epilobioides"
"513","102","106",5e-04,"Lasioglossum tegulare","Clarkia purpurea subsp. quadrivulnera"
"514","102","107",2e-04,"Lasioglossum tegulare","Clarkia unguiculata"
"515","102","108",9e-04,"Lasioglossum tegulare","Oxalis californica"
"516","102","109",0.001,"Lasioglossum tegulare","Oxalis corniculata"
"517","102","11",4e-04,"Lasioglossum tegulare","Achillea millefolium"
"518","102","110",5e-04,"Lasioglossum tegulare","Oxalis pes-caprae"
"519","102","111",0.0021,"Lasioglossum tegulare","Dendromecon harfordii"
"520","102","112",5e-04,"Lasioglossum tegulare","Eschscholzia californica"
"521","102","113",4e-04,"Lasioglossum tegulare","Eschscholzia ramosa"
"522","102","114",2e-04,"Lasioglossum tegulare","Keckiella cordifolia"
"523","102","115",2e-04,"Lasioglossum tegulare","Ceanothus arboreus"
"524","102","116",4e-04,"Lasioglossum tegulare","Heteromeles arbutifolia"
"525","102","117",7e-04,"Lasioglossum tegulare","Rosa californica"
"526","102","118",0,"Lasioglossum tegulare","Solanum douglasii"
"527","102","119",1e-04,"Lasioglossum tegulare","Solanum elaeagnifolium"
"528","102","12",5e-04,"Lasioglossum tegulare","Anthemis cotula"
"529","102","120",1e-04,"Lasioglossum tegulare","Solanum wallacei"
"530","102","121",2e-04,"Lasioglossum tegulare","Calochortus albus"
"531","102","122",6e-04,"Lasioglossum tegulare","Calochortus catalinae"
"532","102","123",0.0016,"Lasioglossum tegulare","Calochortus luteus"
"533","102","124",3e-04,"Lasioglossum tegulare","Ceanothus megacarpus var. insularis"
"534","102","125",1e-04,"Lasioglossum tegulare","Lupinus albifrons var. albifrons"
"535","102","126",1e-04,"Lasioglossum tegulare","Raphanus raphanistrum"
"536","102","13",0.002,"Lasioglossum tegulare","Centaurea benedicta"
"537","102","14",0.0019,"Lasioglossum tegulare","Centaurea melitensis"
"538","102","15",0.0022,"Lasioglossum tegulare","Centaurea solstitialis"
"539","102","16",4e-04,"Lasioglossum tegulare","Cichorium intybus"
"540","102","17",6e-04,"Lasioglossum tegulare","Cirsium brevistylum"
"541","102","18",4e-04,"Lasioglossum tegulare","Cirsium occidentale var. californicum"
"542","102","19",2e-04,"Lasioglossum tegulare","Cirsium occidentale var. occidentale"
"543","102","2",0.0021,"Lasioglossum tegulare","Carpobrotus edulis"
"544","102","20",5e-04,"Lasioglossum tegulare","Cirsium vulgare"
"545","102","21",3e-04,"Lasioglossum tegulare","Corethrogyne filaginifolia"
"546","102","22",0.0021,"Lasioglossum tegulare","Encelia californica"
"547","102","23",5e-04,"Lasioglossum tegulare","Erigeron bonariensis"
"548","102","24",5e-04,"Lasioglossum tegulare","Erigeron canadensis"
"549","102","25",3e-04,"Lasioglossum tegulare","Erigeron foliosus var. foliosus"
"550","102","26",5e-04,"Lasioglossum tegulare","Erigeron glaucus"
"551","102","27",0,"Lasioglossum tegulare","Erigeron sanctarum"
"552","102","28",4e-04,"Lasioglossum tegulare","Erigeron sumatrensis"
"553","102","29",0.0019,"Lasioglossum tegulare","Glebionis coronaria"
"554","102","3",5e-04,"Lasioglossum tegulare","Mesembryanthemum crystallinum"
"555","102","30",0.0016,"Lasioglossum tegulare","Helianthus annuus"
"556","102","31",0.0011,"Lasioglossum tegulare","Helminthotheca echioides"
"557","102","32",0.0022,"Lasioglossum tegulare","Heterotheca grandiflora"
"558","102","33",0.0018,"Lasioglossum tegulare","Layia platyglossa"
"559","102","34",0,"Lasioglossum tegulare","Lepidospartum squamatum"
"560","102","35",6e-04,"Lasioglossum tegulare","Pseudognaphalium beneolens"
"561","102","36",3e-04,"Lasioglossum tegulare","Pseudognaphalium biolettii"
"562","102","37",7e-04,"Lasioglossum tegulare","Pseudognaphalium californicum"
"563","102","38",5e-04,"Lasioglossum tegulare","Pseudognaphalium luteoalbum"
"564","102","39",4e-04,"Lasioglossum tegulare","Pseudognaphalium microcephalum"
"565","102","4",4e-04,"Lasioglossum tegulare","Mesembryanthemum nodiflorum"
"566","102","40",4e-04,"Lasioglossum tegulare","Pseudognaphalium ramosissimum"
"567","102","41",0.002,"Lasioglossum tegulare","Pseudognaphalium stramineum"
"568","102","42",0.0019,"Lasioglossum tegulare","Sonchus asper subsp. asper"
"569","102","43",0.0022,"Lasioglossum tegulare","Sonchus oleraceus"
"570","102","44",7e-04,"Lasioglossum tegulare","Stephanomeria cichoriacea"
"571","102","45",0,"Lasioglossum tegulare","Stephanomeria diegensis"
"572","102","46",4e-04,"Lasioglossum tegulare","Stephanomeria exigua ssp. coronaria"
"573","102","47",0,"Lasioglossum tegulare","Stephanomeria virgata subsp. virgata"
"574","102","48",1e-04,"Lasioglossum tegulare","Symphyotrichum chilense"
"575","102","49",2e-04,"Lasioglossum tegulare","Symphyotrichum subulatum"
"576","102","5",4e-04,"Lasioglossum tegulare","Rhus integrifolia"
"577","102","50",0.0017,"Lasioglossum tegulare","Venegasia carpesioides"
"578","102","51",0.0018,"Lasioglossum tegulare","Brassica nigra"
"579","102","52",0.0022,"Lasioglossum tegulare","Brassica rapa"
"580","102","53",5e-04,"Lasioglossum tegulare","Cakile maritima"
"581","102","54",6e-04,"Lasioglossum tegulare","Hirschfeldia incana"
"582","102","55",4e-04,"Lasioglossum tegulare","Cylindropuntia prolifera"
"583","102","56",0.0012,"Lasioglossum tegulare","Opuntia ficus-indica"
"584","102","57",0.0023,"Lasioglossum tegulare","Opuntia littoralis"
"585","102","58",0.0023,"Lasioglossum tegulare","Opuntia oricola"
"586","102","59",0.0018,"Lasioglossum tegulare","Crocanthemum greenei"
"587","102","6",2e-04,"Lasioglossum tegulare","Rhus ovata"
"588","102","60",0.002,"Lasioglossum tegulare","Crocanthemum scoparium"
"589","102","61",5e-04,"Lasioglossum tegulare","Convolvulus arvensis"
"590","102","62",2e-04,"Lasioglossum tegulare","Convolvulus simulans"
"591","102","63",8e-04,"Lasioglossum tegulare","Cucurbita foetidissima"
"592","102","64",6e-04,"Lasioglossum tegulare","Croton setiger"
"593","102","65",4e-04,"Lasioglossum tegulare","Euphorbia maculata"
"594","102","66",5e-04,"Lasioglossum tegulare","Euphorbia misera"
"595","102","67",6e-04,"Lasioglossum tegulare","Euphorbia peplus"
"596","102","68",0.0015,"Lasioglossum tegulare","Euphorbia spathulata"
"597","102","69",6e-04,"Lasioglossum tegulare","Lotus corniculatus"
"598","102","7",5e-04,"Lasioglossum tegulare","Toxicodendron diversilobum"
"599","102","70",5e-04,"Lasioglossum tegulare","Lupinus arboreus"
"600","102","71",1e-04,"Lasioglossum tegulare","Lupinus bicolor"
"601","102","72",1e-04,"Lasioglossum tegulare","Lupinus concinnus"
"602","102","73",1e-04,"Lasioglossum tegulare","Lupinus hirsutissimus"
"603","102","74",1e-04,"Lasioglossum tegulare","Lupinus microcarpus var. microcarpus"
"604","102","75",1e-04,"Lasioglossum tegulare","Lupinus succulentus"
"605","102","76",1e-04,"Lasioglossum tegulare","Lupinus truncatus"
"606","102","77",7e-04,"Lasioglossum tegulare","Medicago polymorpha"
"607","102","78",1e-04,"Lasioglossum tegulare","Medicago sativa"
"608","102","79",1e-04,"Lasioglossum tegulare","Trifolium albopurpureum"
"609","102","8",3e-04,"Lasioglossum tegulare","Daucus pusillus"
"610","102","80",1e-04,"Lasioglossum tegulare","Trifolium ciliolatum"
"611","102","81",2e-04,"Lasioglossum tegulare","Trifolium depauperatum var. truncatum"
"612","102","82",1e-04,"Lasioglossum tegulare","Trifolium fucatum"
"613","102","83",2e-04,"Lasioglossum tegulare","Trifolium gracilentum"
"614","102","84",1e-04,"Lasioglossum tegulare","Trifolium macraei"
"615","102","85",3e-04,"Lasioglossum tegulare","Trifolium microcephalum"
"616","102","86",2e-04,"Lasioglossum tegulare","Trifolium variegatum var. major"
"617","102","87",2e-04,"Lasioglossum tegulare","Trifolium willdenovii"
"618","102","88",2e-04,"Lasioglossum tegulare","Frankenia salina"
"619","102","89",4e-04,"Lasioglossum tegulare","Phacelia cicutaria var. hispida"
"620","102","9",0.002,"Lasioglossum tegulare","Foeniculum vulgare"
"621","102","90",8e-04,"Lasioglossum tegulare","Phacelia distans"
"622","102","91",6e-04,"Lasioglossum tegulare","Phacelia grandiflora"
"623","102","92",4e-04,"Lasioglossum tegulare","Phacelia hubbyi"
"624","102","93",5e-04,"Lasioglossum tegulare","Phacelia ramosissima"
"625","102","94",3e-04,"Lasioglossum tegulare","Phacelia viscida var. viscida"
"626","102","95",1e-04,"Lasioglossum tegulare","Marrubium vulgare"
"627","102","96",1e-04,"Lasioglossum tegulare","Salvia columbariae"
